InteractionID,CustomerID,CustomerName,City,Industry,SalesRep,LeadSource,InteractionDate,OpportunityValue,Status,ContactMethod,SatisfactionScore
4083,CUST5083,Stephen Miller,Bangalore,Retail,Anjali Rao,Event,08-02-2026,9543.82,Won,Meeting,8
4084,CUST5084,John Miller,Hyderabad,Manufacturing,Anjali Rao,LinkedIn,02-08-2025,20277.28,Won,Meeting,5
4085,CUST5085,Latasha Cruz,Chennai,Retail,Kiran Das,Event,30-01-2026,69884.99,Open,Phone,9
4086,CUST5086,Charles Buchanan,Pune,Retail,Priya Sharma,Website,16-03-2026,36093.27,Open,Phone,6
4087,CUST5087,Gilbert Thornton,Bangalore,Healthcare,Kiran Das,LinkedIn,15-08-2025,59031.68,Lost,Meeting,1
4088,CUST5088,James Ward,Chennai,Manufacturing,Rahul Verma,Website,12-10-2025,74496.77,Lost,Email,2
4089,CUST5089,Michael Benson,Bangalore,Finance,Anjali Rao,Event,22-10-2025,92797.18,Lost,Phone,3
4090,CUST5090,Michael Wilson,Delhi,Healthcare,Priya Sharma,LinkedIn,04-08-2025,12528.93,Lost,Email,7
4091,CUST5091,Nathan Bauer,Chennai,Healthcare,Kiran Das,Referral,03-03-2026,69955.87,Lost,Email,10
4092,CUST5092,Tiffany Salinas,Mumbai,Finance,Rahul Verma,Event,26-09-2025,55522.38,Lost,Email,6
4093,CUST5093,Kelsey Serrano,Hyderabad,Retail,Kiran Das,Event,22-10-2025,20225.94,Won,Phone,6
4094,CUST5094,Cynthia Stevenson,Delhi,Healthcare,Priya Sharma,Event,20-07-2025,77868.73,Open,Email,4
4095,CUST5095,Rachel Mendoza,Mumbai,IT,Rahul Verma,Website,15-05-2026,89921.28,Lost,Email,1
4096,CUST5096,Kaitlin Martinez,Bangalore,Manufacturing,Priya Sharma,Referral,19-02-2026,11017.36,Lost,Phone,6
4097,CUST5097,Kevin Carrillo,Chennai,IT,Anjali Rao,Referral,19-11-2025,57840.06,Lost,Meeting,8
4098,CUST5098,Mrs. Destiny Matthews,Chennai,Manufacturing,Rahul Verma,Event,07-03-2026,99268.43,Open,Meeting,6
4099,CUST5099,Andrew Valdez,Hyderabad,Manufacturing,Rahul Verma,Referral,21-05-2026,69871.24,Open,Email,9
4100,CUST5100,Matthew Oliver,Hyderabad,Retail,Rahul Verma,Referral,04-11-2025,88094.14,Won,Email,10
4101,CUST5101,Kathryn Silva,Bangalore,Finance,Rahul Verma,Website,17-05-2026,10310.45,Won,Meeting,10
4102,CUST5102,Kathryn Smith,Chennai,Finance,Kiran Das,Referral,27-11-2025,94689.28,Won,Phone,5
4103,CUST5103,Nicole Robinson,Mumbai,Healthcare,Rahul Verma,Website,04-08-2025,95533.15,Lost,Email,2
4104,CUST5104,Colleen Snyder,Chennai,Manufacturing,Priya Sharma,Event,15-02-2026,92435.28,Open,Phone,3
4105,CUST5105,Elizabeth Johnson,Mumbai,Healthcare,Anjali Rao,Event,10-01-2026,96249.66,Won,Meeting,6
4106,CUST5106,Eddie Harris,Pune,IT,Priya Sharma,Website,13-08-2025,29814.03,Won,Meeting,7
4107,CUST5107,Barbara Flynn,Mumbai,Manufacturing,Priya Sharma,Referral,20-10-2025,89907.74,Lost,Email,3
4108,CUST5108,Bryan Clark,Mumbai,Retail,Rahul Verma,LinkedIn,16-08-2025,18278.18,Open,Email,5
4109,CUST5109,Brandon Edwards,Bangalore,Manufacturing,Anjali Rao,Website,06-02-2026,52007.21,Open,Phone,10
4110,CUST5110,Lisa Castro,Delhi,Healthcare,Priya Sharma,Advertisement,26-12-2025,41843.62,Open,Meeting,7
4111,CUST5111,Cynthia Meyer,Pune,Finance,Priya Sharma,LinkedIn,14-09-2025,53323.01,Open,Meeting,4
4112,CUST5112,Ashley Lewis,Hyderabad,Healthcare,Rahul Verma,LinkedIn,08-03-2026,77842.88,Open,Meeting,3
4113,CUST5113,Alec Ayers,Bangalore,Healthcare,Priya Sharma,Advertisement,26-10-2025,71108.86,Won,Phone,7
4114,CUST5114,Mark Taylor,Bangalore,Finance,Rahul Verma,Referral,12-12-2025,60060.51,Lost,Meeting,1
4115,CUST5115,Cynthia Morrison,Hyderabad,IT,Rahul Verma,Event,12-10-2025,82324.5,Lost,Email,9
4116,CUST5116,James Jackson,Hyderabad,Manufacturing,Kiran Das,Advertisement,10-12-2025,80143.11,Won,Email,8
4117,CUST5117,Rebecca Smith,Pune,IT,Anjali Rao,Advertisement,09-08-2025,52058.69,Open,Phone,6
4118,CUST5118,Lori Boyd,Bangalore,IT,Kiran Das,Advertisement,05-08-2025,80040.22,Won,Phone,8
4119,CUST5119,Charles Juarez,Hyderabad,Retail,Anjali Rao,Referral,19-09-2025,76652.14,Open,Meeting,10
4120,CUST5120,Carol Brock,Delhi,Healthcare,Priya Sharma,Advertisement,02-01-2026,91345.63,Lost,Phone,1
4121,CUST5121,Dakota Williams,Pune,Manufacturing,Priya Sharma,LinkedIn,11-02-2026,89010.22,Won,Meeting,7
4122,CUST5122,John Alexander DDS,Pune,IT,Kiran Das,LinkedIn,19-01-2026,33584.29,Won,Phone,9
4123,CUST5123,Tyler Cross,Mumbai,Retail,Rahul Verma,Referral,13-05-2026,64840.08,Lost,Email,4
4124,CUST5124,Jason Avila,Hyderabad,IT,Kiran Das,Event,16-02-2026,7787.43,Open,Phone,5
4125,CUST5125,Robert Grant,Hyderabad,IT,Anjali Rao,Referral,05-03-2026,85058.13,Won,Meeting,2
4126,CUST5126,Dr. Jeremiah Ortiz,Delhi,IT,Priya Sharma,LinkedIn,21-04-2026,72354.07,Open,Phone,6
4127,CUST5127,Melissa Guzman,Bangalore,IT,Anjali Rao,Website,19-09-2025,68290.76,Lost,Phone,6
4128,CUST5128,Adam Perez,Bangalore,Manufacturing,Priya Sharma,Event,20-11-2025,7327.69,Open,Phone,9
4129,CUST5129,Brian Cunningham,Bangalore,IT,Rahul Verma,Referral,07-03-2026,44703.42,Won,Meeting,4
4130,CUST5130,Kenneth Jensen,Mumbai,Manufacturing,Kiran Das,Website,12-07-2025,56738.46,Won,Email,10
4131,CUST5131,Nicole Dodson,Hyderabad,Healthcare,Rahul Verma,Advertisement,16-04-2026,43376.04,Won,Email,3
4132,CUST5132,Joshua Moon,Delhi,Retail,Anjali Rao,Referral,27-09-2025,88896.26,Lost,Email,9
4133,CUST5133,Kelly Simon,Chennai,IT,Priya Sharma,Advertisement,19-11-2025,13246.01,Won,Email,7
4134,CUST5134,Stephanie Lopez,Hyderabad,Healthcare,Kiran Das,LinkedIn,06-05-2026,91730.25,Won,Phone,2
4135,CUST5135,Aaron Greene,Delhi,IT,Priya Sharma,Advertisement,13-12-2025,61347.13,Won,Phone,7
4136,CUST5136,Christian Williams,Hyderabad,Retail,Rahul Verma,Advertisement,28-06-2025,58819.54,Open,Email,9
4137,CUST5137,Cindy Thomas,Pune,Healthcare,Rahul Verma,Advertisement,23-12-2025,18388.55,Lost,Meeting,4
4138,CUST5138,Chad Ellis,Hyderabad,IT,Rahul Verma,Website,07-03-2026,49193.24,Open,Meeting,9
4139,CUST5139,Michael Jones,Pune,Finance,Kiran Das,Advertisement,03-10-2025,98125.88,Won,Email,4
4140,CUST5140,Susan Stevenson,Bangalore,Retail,Anjali Rao,Event,14-05-2026,83788.63,Lost,Phone,10
4141,CUST5141,David Rose,Delhi,Finance,Priya Sharma,LinkedIn,22-02-2026,54737,Won,Email,3
4142,CUST5142,Melissa Hayes,Mumbai,IT,Priya Sharma,LinkedIn,11-08-2025,90214.74,Won,Email,8
4143,CUST5143,Stephanie Dickerson,Delhi,Healthcare,Anjali Rao,LinkedIn,24-10-2025,22698.21,Open,Email,1
4144,CUST5144,Amanda Jensen,Mumbai,IT,Priya Sharma,Advertisement,01-03-2026,89307.35,Open,Meeting,4
4145,CUST5145,Alison Kent,Hyderabad,IT,Priya Sharma,LinkedIn,21-03-2026,27546.74,Won,Email,7
4146,CUST5146,Brian Parrish,Pune,Manufacturing,Priya Sharma,Website,15-09-2025,16754.89,Open,Email,5
4147,CUST5147,Julie Hayes,Hyderabad,IT,Anjali Rao,Advertisement,08-11-2025,92400.72,Open,Email,1
4148,CUST5148,Theresa Roberts,Delhi,Manufacturing,Rahul Verma,Event,25-03-2026,96401.98,Won,Phone,5
4149,CUST5149,Kathryn Owen,Pune,Finance,Priya Sharma,Event,12-10-2025,47594.57,Won,Meeting,9
4150,CUST5150,James Calderon,Bangalore,Manufacturing,Anjali Rao,Advertisement,02-01-2026,10415.67,Open,Meeting,6
4151,CUST5151,Jane Gray,Mumbai,Finance,Rahul Verma,Website,18-09-2025,61516.96,Won,Meeting,5
4152,CUST5152,Joel Stout,Mumbai,Manufacturing,Anjali Rao,Referral,24-02-2026,78371.01,Open,Meeting,8
4153,CUST5153,Austin Edwards,Hyderabad,Finance,Anjali Rao,LinkedIn,07-06-2026,89553.31,Won,Meeting,1
4154,CUST5154,Roberto Arroyo,Hyderabad,IT,Priya Sharma,Website,30-09-2025,27167.95,Won,Meeting,3
4155,CUST5155,Jacob Good,Delhi,Retail,Anjali Rao,LinkedIn,16-01-2026,65511.18,Open,Phone,6
4156,CUST5156,Rebecca Cain,Pune,IT,Kiran Das,Event,31-01-2026,60670.99,Lost,Email,2
4157,CUST5157,Charles Leon,Hyderabad,IT,Rahul Verma,Event,14-01-2026,41961.52,Won,Email,8
4158,CUST5158,Stephen Clark,Pune,IT,Kiran Das,LinkedIn,12-02-2026,40383.82,Open,Phone,4
4159,CUST5159,Sandra Dougherty,Hyderabad,Finance,Anjali Rao,Referral,04-07-2025,17023.11,Open,Email,3
4160,CUST5160,Brent Roberts,Pune,Finance,Anjali Rao,LinkedIn,18-06-2026,98482.19,Won,Meeting,9
4161,CUST5161,Christine Simpson,Mumbai,Retail,Priya Sharma,Event,29-04-2026,77211.24,Open,Email,8
4162,CUST5162,Anthony Lamb,Pune,Manufacturing,Rahul Verma,Referral,27-07-2025,35889.16,Won,Email,8
4163,CUST5163,Dr. Alexander Hernandez,Pune,Manufacturing,Rahul Verma,Event,01-03-2026,46001.13,Open,Phone,8
4164,CUST5164,Amanda Myers,Pune,Healthcare,Priya Sharma,Website,28-02-2026,86380.27,Won,Phone,6
4165,CUST5165,Ryan Shaw,Chennai,Manufacturing,Kiran Das,LinkedIn,23-03-2026,87806.29,Open,Email,8
4166,CUST5166,Timothy Moore,Hyderabad,Manufacturing,Kiran Das,LinkedIn,07-05-2026,79456.21,Lost,Email,9
4167,CUST5167,Justin Barnes,Mumbai,IT,Kiran Das,Referral,30-03-2026,11996.06,Lost,Phone,10
4168,CUST5168,Ashley Freeman,Chennai,Finance,Rahul Verma,Website,18-11-2025,80879.87,Open,Phone,8
4169,CUST5169,Brandon Conner,Bangalore,Healthcare,Kiran Das,LinkedIn,29-01-2026,31534.36,Lost,Email,9
4170,CUST5170,Robert Manning,Mumbai,Healthcare,Anjali Rao,LinkedIn,01-11-2025,37769.32,Won,Email,6
4171,CUST5171,Cynthia Boone,Pune,Manufacturing,Kiran Das,Advertisement,19-12-2025,91157.4,Open,Phone,2
4172,CUST5172,Christopher Miller,Delhi,Finance,Priya Sharma,Website,11-03-2026,58887.42,Open,Email,3
4173,CUST5173,Gerald Gilmore,Hyderabad,Finance,Priya Sharma,Website,04-06-2026,29506.95,Won,Meeting,6
4174,CUST5174,Debra Baker,Hyderabad,Healthcare,Priya Sharma,Website,20-05-2026,62384.5,Won,Phone,1
4175,CUST5175,Lisa Gross,Mumbai,Retail,Anjali Rao,Advertisement,21-05-2026,46053.19,Won,Phone,9
4176,CUST5176,Kevin Smith,Bangalore,Retail,Anjali Rao,Advertisement,05-01-2026,9454.52,Lost,Meeting,9
4177,CUST5177,Gary Evans,Hyderabad,IT,Priya Sharma,Event,19-09-2025,32962.31,Lost,Email,4
4178,CUST5178,Joseph Frost,Delhi,IT,Kiran Das,Referral,03-11-2025,55615.14,Open,Meeting,6
4179,CUST5179,Lawrence Bishop,Pune,Retail,Kiran Das,LinkedIn,29-05-2026,31296.84,Won,Phone,2
4180,CUST5180,Amber Tran,Bangalore,Healthcare,Kiran Das,Website,24-01-2026,66839.38,Lost,Meeting,9
4181,CUST5181,Kenneth Price,Hyderabad,Finance,Kiran Das,Advertisement,09-07-2025,7688.84,Won,Phone,10
4182,CUST5182,Joyce Johnson,Pune,Healthcare,Rahul Verma,LinkedIn,21-09-2025,57227.65,Open,Meeting,9
4183,CUST5183,Karen Booth,Pune,Healthcare,Kiran Das,Advertisement,28-10-2025,58737.23,Won,Meeting,10
4184,CUST5184,Joshua Roberts,Chennai,Retail,Anjali Rao,LinkedIn,12-11-2025,7693.97,Open,Meeting,8
4185,CUST5185,Theodore Hall,Pune,Retail,Anjali Rao,Referral,29-10-2025,34455.18,Won,Phone,1
4186,CUST5186,Adam Eaton,Mumbai,IT,Anjali Rao,LinkedIn,14-01-2026,36009.04,Lost,Email,9
4187,CUST5187,Rebecca Phillips,Mumbai,Manufacturing,Priya Sharma,Referral,29-04-2026,13753.8,Won,Meeting,6
4188,CUST5188,Jessica Cain,Delhi,Healthcare,Rahul Verma,Referral,27-03-2026,95691.54,Won,Email,6
4189,CUST5189,Alexander Crawford,Delhi,Retail,Priya Sharma,Website,04-03-2026,17119.09,Open,Email,6
4190,CUST5190,Cynthia Krueger,Chennai,Healthcare,Priya Sharma,Referral,31-01-2026,58122.9,Lost,Meeting,3
4191,CUST5191,Rhonda Gamble,Bangalore,Manufacturing,Kiran Das,Website,08-08-2025,56804.71,Open,Email,8
4192,CUST5192,Whitney Matthews,Delhi,IT,Rahul Verma,Event,12-12-2025,34221.39,Lost,Email,10
4193,CUST5193,Stephanie Perkins,Pune,Finance,Priya Sharma,Event,11-04-2026,62171.39,Lost,Meeting,6
4194,CUST5194,Katie Hall MD,Pune,IT,Kiran Das,Referral,29-06-2025,57818.71,Lost,Meeting,1
4195,CUST5195,Belinda Brown,Pune,Manufacturing,Kiran Das,Event,07-01-2026,5112.43,Open,Email,5
4196,CUST5196,Bobby Larsen,Bangalore,Healthcare,Priya Sharma,Website,04-10-2025,61988.14,Won,Email,5
4197,CUST5197,Mrs. Christine Mcintyre,Mumbai,Manufacturing,Kiran Das,Referral,27-01-2026,69222.41,Lost,Email,5
4198,CUST5198,Todd Ryan,Bangalore,IT,Kiran Das,LinkedIn,02-10-2025,7532.91,Lost,Phone,7
4199,CUST5199,John Wilson,Delhi,IT,Anjali Rao,Advertisement,17-12-2025,92056.99,Won,Meeting,10
4200,CUST5200,Ronald Johnson,Bangalore,Manufacturing,Rahul Verma,Advertisement,21-04-2026,46869.46,Open,Meeting,10
4201,CUST5201,Megan Page,Pune,Manufacturing,Anjali Rao,Advertisement,11-06-2026,72776.54,Open,Phone,8
4202,CUST5202,Margaret Jones,Delhi,Retail,Priya Sharma,Referral,30-05-2026,7220.39,Open,Meeting,9
4203,CUST5203,Victor Mitchell,Delhi,IT,Priya Sharma,Referral,19-07-2025,62595.57,Open,Email,1
4204,CUST5204,Joel Johnson,Hyderabad,Finance,Rahul Verma,Website,19-03-2026,5476.54,Open,Email,7
4205,CUST5205,Carlos Williams,Chennai,Manufacturing,Kiran Das,Referral,16-03-2026,57977.21,Open,Email,5
4206,CUST5206,Anthony Bailey,Pune,Finance,Rahul Verma,Website,25-03-2026,9564.93,Open,Email,9
4207,CUST5207,Yesenia Hester,Bangalore,Retail,Kiran Das,LinkedIn,14-12-2025,16058.88,Lost,Email,7
4208,CUST5208,Patty Kelly,Mumbai,Retail,Anjali Rao,Referral,23-04-2026,30445.8,Open,Meeting,6
4209,CUST5209,Michael Shields,Chennai,Retail,Kiran Das,Referral,12-02-2026,36920.6,Lost,Phone,9
4210,CUST5210,Alex Ferguson,Mumbai,Finance,Rahul Verma,Advertisement,07-04-2026,58788.29,Won,Phone,7
4211,CUST5211,David Reed,Hyderabad,Manufacturing,Priya Sharma,Website,22-04-2026,55414.25,Won,Meeting,8
4212,CUST5212,Kristina Hammond,Pune,IT,Priya Sharma,Event,05-11-2025,20430.62,Open,Meeting,5
4213,CUST5213,Melinda Peterson,Bangalore,Finance,Priya Sharma,Website,02-07-2025,36646.77,Won,Email,5
4214,CUST5214,Joseph Schneider,Delhi,Healthcare,Rahul Verma,Event,26-08-2025,34405.61,Lost,Email,10
4215,CUST5215,Joel Howell,Mumbai,Healthcare,Anjali Rao,Advertisement,09-05-2026,56568.46,Open,Email,2
4216,CUST5216,Nathan Valencia,Pune,IT,Rahul Verma,LinkedIn,08-01-2026,51761.58,Lost,Phone,8
4217,CUST5217,Thomas Wade,Delhi,Manufacturing,Priya Sharma,Advertisement,16-01-2026,95116.16,Open,Phone,5
4218,CUST5218,Natasha Ramirez,Chennai,Finance,Anjali Rao,LinkedIn,26-01-2026,24303.79,Won,Meeting,3
4219,CUST5219,Francisco Knight,Mumbai,IT,Priya Sharma,Referral,09-07-2025,26287.34,Open,Email,6
4220,CUST5220,Anthony Collins,Bangalore,Retail,Kiran Das,Website,21-03-2026,64421.1,Open,Meeting,9
4221,CUST5221,Sabrina Mercado,Mumbai,Finance,Anjali Rao,Event,22-08-2025,12413.23,Won,Email,6
4222,CUST5222,Helen Sanders,Pune,Manufacturing,Rahul Verma,Website,24-02-2026,49160.83,Lost,Phone,10
4223,CUST5223,Vanessa Williams,Pune,Healthcare,Anjali Rao,Referral,30-06-2025,88295.39,Won,Email,9
4224,CUST5224,Jennifer Mata,Hyderabad,Retail,Rahul Verma,Advertisement,09-07-2025,52559.77,Lost,Phone,2
4225,CUST5225,Danny Green,Pune,Retail,Kiran Das,Advertisement,18-01-2026,83148.92,Won,Phone,4
4226,CUST5226,Christopher Morgan,Hyderabad,Manufacturing,Anjali Rao,Advertisement,10-04-2026,38922.09,Open,Email,10
4227,CUST5227,Erin Garza,Hyderabad,Finance,Rahul Verma,Event,29-12-2025,42558.44,Open,Meeting,9
4228,CUST5228,Samantha White,Chennai,Finance,Rahul Verma,Event,24-10-2025,70125.7,Won,Meeting,9
4229,CUST5229,Robert Wall,Chennai,Manufacturing,Rahul Verma,Referral,18-03-2026,64821.16,Won,Phone,8
4230,CUST5230,Christina James,Hyderabad,IT,Anjali Rao,LinkedIn,25-06-2025,82315.75,Open,Phone,4
4231,CUST5231,Kurt Evans,Pune,Manufacturing,Priya Sharma,Website,29-01-2026,50273.17,Open,Email,7
4232,CUST5232,Dr. Dennis Brooks,Mumbai,IT,Rahul Verma,Event,08-05-2026,75880.08,Open,Phone,6
4233,CUST5233,Jamie Gonzales,Pune,Retail,Priya Sharma,Advertisement,19-11-2025,5865.89,Won,Email,1
4234,CUST5234,Sharon Benson,Chennai,Manufacturing,Anjali Rao,Advertisement,09-01-2026,42176.96,Lost,Email,9
4235,CUST5235,Carrie Frye,Bangalore,Manufacturing,Priya Sharma,LinkedIn,14-12-2025,28697.82,Won,Meeting,1
4236,CUST5236,Rachel Huerta,Hyderabad,Finance,Rahul Verma,Website,01-11-2025,10462.88,Open,Email,2
4237,CUST5237,Steven Smith,Delhi,Healthcare,Anjali Rao,Event,24-06-2026,56883.71,Won,Phone,5
4238,CUST5238,Susan Gordon,Mumbai,Finance,Priya Sharma,Advertisement,29-08-2025,23240.89,Lost,Phone,1
4239,CUST5239,Dr. Anthony King MD,Chennai,Retail,Rahul Verma,Referral,26-09-2025,48289.94,Lost,Phone,10
4240,CUST5240,Ricky Duncan,Mumbai,Finance,Rahul Verma,Referral,08-04-2026,81907.06,Open,Email,2
4241,CUST5241,Dawn Roach,Chennai,Retail,Rahul Verma,Event,10-09-2025,42921.38,Lost,Email,5
4242,CUST5242,Monica Wood,Bangalore,IT,Anjali Rao,Website,20-12-2025,18333.96,Won,Meeting,5
4243,CUST5243,Gerald Rodriguez,Hyderabad,IT,Rahul Verma,Website,15-12-2025,27825.89,Open,Email,1
4244,CUST5244,Karen Shields,Mumbai,IT,Priya Sharma,Referral,21-09-2025,81278.72,Lost,Email,2
4245,CUST5245,Crystal Mcdaniel,Hyderabad,Retail,Rahul Verma,Website,29-09-2025,44886.86,Open,Email,3
4246,CUST5246,Kristin Shaffer,Bangalore,Manufacturing,Rahul Verma,Event,09-07-2025,47456.48,Lost,Meeting,5
4247,CUST5247,Mary Ward,Pune,Finance,Anjali Rao,Website,30-06-2025,14700.34,Open,Meeting,5
4248,CUST5248,Donald Miller,Bangalore,Healthcare,Anjali Rao,Referral,16-06-2026,22737.12,Lost,Email,5
4249,CUST5249,Melissa Horton,Pune,Retail,Kiran Das,Website,31-07-2025,5849.44,Open,Email,5
4250,CUST5250,Kelly Franklin,Bangalore,Retail,Priya Sharma,Advertisement,17-07-2025,98898.23,Lost,Email,2
4251,CUST5251,Erin Lynn,Mumbai,Finance,Rahul Verma,Event,11-10-2025,90336.79,Lost,Email,7
4252,CUST5252,Natalie Harris,Hyderabad,Retail,Priya Sharma,Event,15-02-2026,47576.43,Won,Phone,2
4253,CUST5253,Jennifer Arnold,Delhi,Manufacturing,Kiran Das,Advertisement,01-03-2026,98677.09,Lost,Email,2
4254,CUST5254,Mary Carr,Delhi,Retail,Priya Sharma,Website,28-03-2026,66074.23,Open,Meeting,4
4255,CUST5255,Collin Stuart,Delhi,IT,Rahul Verma,LinkedIn,25-11-2025,31906.57,Won,Meeting,4
4256,CUST5256,Lauren Spencer,Bangalore,Healthcare,Rahul Verma,Referral,22-11-2025,50328.26,Open,Phone,3
4257,CUST5257,Kristin Beltran,Hyderabad,Manufacturing,Rahul Verma,Referral,14-07-2025,64282.8,Won,Email,5
4258,CUST5258,James James,Bangalore,Retail,Priya Sharma,LinkedIn,22-06-2026,70674.35,Lost,Email,2
4259,CUST5259,Shannon Jensen,Delhi,Retail,Anjali Rao,Website,02-11-2025,34481.86,Open,Phone,9
4260,CUST5260,Betty Jones,Chennai,IT,Kiran Das,Website,15-11-2025,7743.22,Won,Meeting,4
4261,CUST5261,Robin Le,Pune,Healthcare,Rahul Verma,Advertisement,14-11-2025,55674.99,Won,Email,8
4262,CUST5262,Lawrence Moore,Bangalore,IT,Priya Sharma,Referral,03-03-2026,72901.21,Open,Phone,5
4263,CUST5263,Karen Young,Chennai,IT,Priya Sharma,Event,20-06-2026,80798.2,Lost,Email,5
4264,CUST5264,Brandon Dyer,Delhi,Healthcare,Priya Sharma,Advertisement,04-03-2026,65802.12,Open,Email,9
4265,CUST5265,Jennifer Sosa,Bangalore,IT,Kiran Das,LinkedIn,01-04-2026,44920.39,Open,Phone,5
4266,CUST5266,Michael Roberts,Mumbai,Retail,Anjali Rao,Referral,05-09-2025,77845.41,Open,Meeting,6
4267,CUST5267,Bryan Cox,Chennai,IT,Rahul Verma,Advertisement,04-05-2026,40914.46,Won,Email,8
4268,CUST5268,Dale Daniels,Mumbai,Retail,Anjali Rao,LinkedIn,18-05-2026,67594.62,Lost,Email,10
4269,CUST5269,Matthew Moore,Hyderabad,Manufacturing,Rahul Verma,Website,28-12-2025,33102.66,Won,Phone,1
4270,CUST5270,Stephen Soto,Delhi,Finance,Kiran Das,Referral,05-09-2025,32340.75,Lost,Email,6
4271,CUST5271,Kimberly Gomez,Chennai,Finance,Kiran Das,Website,24-01-2026,70669.26,Open,Meeting,3
4272,CUST5272,Michael Mclaughlin,Delhi,Manufacturing,Rahul Verma,Event,12-10-2025,87859.44,Lost,Phone,8
4273,CUST5273,Tina Williams,Bangalore,IT,Rahul Verma,Website,10-02-2026,68136.26,Lost,Phone,2
4274,CUST5274,Meghan Dixon,Hyderabad,Healthcare,Anjali Rao,Event,11-01-2026,82037.49,Open,Meeting,1
4275,CUST5275,David Pugh,Pune,Retail,Anjali Rao,Event,09-07-2025,8298.21,Open,Phone,9
4276,CUST5276,Jimmy Olsen,Delhi,IT,Priya Sharma,Event,30-07-2025,70129.8,Lost,Email,9
4277,CUST5277,Eric Cline,Bangalore,Manufacturing,Priya Sharma,Website,15-11-2025,24834.98,Won,Phone,3
4278,CUST5278,Matthew Davis,Hyderabad,Retail,Priya Sharma,Website,08-09-2025,82725.38,Won,Email,8
4279,CUST5279,Sharon Butler,Delhi,IT,Rahul Verma,Advertisement,04-04-2026,94892.65,Won,Meeting,2
4280,CUST5280,Allen Rose,Mumbai,IT,Kiran Das,Advertisement,01-04-2026,88072.63,Lost,Phone,7
4281,CUST5281,Brian Johnson DDS,Chennai,IT,Rahul Verma,Referral,01-09-2025,38171.77,Won,Email,1
4282,CUST5282,Scott Thompson,Hyderabad,Healthcare,Rahul Verma,Advertisement,04-05-2026,77806.49,Won,Phone,1
4283,CUST5283,Richard Jordan,Hyderabad,Manufacturing,Kiran Das,Event,09-01-2026,69443.9,Open,Email,8
4284,CUST5284,Allison Chan,Pune,Finance,Priya Sharma,Website,02-05-2026,66276.18,Won,Phone,9
4285,CUST5285,Michael Lam,Mumbai,Manufacturing,Priya Sharma,Event,17-04-2026,16661.36,Lost,Meeting,3
4286,CUST5286,Tina Jackson,Bangalore,Retail,Anjali Rao,Advertisement,01-01-2026,96784.39,Open,Meeting,1
4287,CUST5287,Miss Meredith Donaldson MD,Mumbai,Healthcare,Rahul Verma,Event,11-07-2025,48232.1,Won,Email,7
4288,CUST5288,Adrian Smith,Hyderabad,Finance,Anjali Rao,Referral,16-11-2025,61316.52,Won,Phone,9
4289,CUST5289,Francisco Price,Chennai,Finance,Priya Sharma,Event,02-09-2025,91975.58,Won,Phone,8
4290,CUST5290,Bonnie Quinn,Pune,Finance,Priya Sharma,Advertisement,15-03-2026,60448.95,Lost,Email,5
4291,CUST5291,Hannah Miller,Delhi,IT,Priya Sharma,Advertisement,27-01-2026,43287.24,Lost,Meeting,10
4292,CUST5292,Jesse Brown,Hyderabad,Manufacturing,Priya Sharma,Referral,18-03-2026,17978.32,Lost,Phone,7
4293,CUST5293,Mark Hamilton,Delhi,Healthcare,Priya Sharma,LinkedIn,25-06-2025,5382.68,Open,Meeting,7
4294,CUST5294,Janice Johnson,Hyderabad,Healthcare,Anjali Rao,LinkedIn,25-08-2025,97369.56,Lost,Email,9
4295,CUST5295,Kathleen Hart,Hyderabad,IT,Anjali Rao,Website,17-02-2026,61390.88,Lost,Email,6
4296,CUST5296,Matthew Johnson,Delhi,Retail,Anjali Rao,Website,23-01-2026,88626.8,Open,Phone,4
4297,CUST5297,Richard Hunt,Pune,IT,Anjali Rao,Website,20-05-2026,34444.22,Lost,Phone,3
4298,CUST5298,Patrick Peters,Delhi,IT,Rahul Verma,Event,19-11-2025,73040.35,Won,Phone,10
4299,CUST5299,Peter Ramirez,Chennai,IT,Priya Sharma,LinkedIn,26-03-2026,76625.03,Won,Email,8
4300,CUST5300,Elizabeth Gross,Delhi,Manufacturing,Rahul Verma,Website,28-03-2026,19022.72,Won,Email,5
4301,CUST5301,Kathryn Oliver DDS,Chennai,Finance,Priya Sharma,Referral,03-10-2025,35412.28,Open,Meeting,4
4302,CUST5302,Mary Martinez,Hyderabad,Finance,Kiran Das,Advertisement,25-08-2025,47492.99,Open,Phone,7
4303,CUST5303,Holly Sweeney,Hyderabad,IT,Kiran Das,Advertisement,31-08-2025,64300.32,Lost,Email,2
4304,CUST5304,George Wolfe,Bangalore,IT,Rahul Verma,LinkedIn,29-06-2025,60331.45,Won,Phone,7
4305,CUST5305,Colleen Fischer,Delhi,IT,Rahul Verma,Website,11-09-2025,14741.55,Lost,Meeting,6
4306,CUST5306,Angela Vaughan,Hyderabad,Retail,Anjali Rao,LinkedIn,13-11-2025,33779.35,Won,Phone,8
4307,CUST5307,John Hall,Chennai,Healthcare,Rahul Verma,Event,15-10-2025,81321.73,Open,Meeting,4
4308,CUST5308,Makayla Phillips,Pune,Manufacturing,Priya Sharma,Website,15-01-2026,63224.86,Won,Email,1
4309,CUST5309,Nicholas Cohen,Bangalore,Healthcare,Rahul Verma,Website,24-12-2025,43472.47,Open,Email,9
